date,time,press,temp,rh,wdir,wspeed,geopot,lon,lat,alt,u,v,sea,S,Cn2
2020-01-01 23:00:00,9.0,1008.9062,289.15323,0.564118766784668,325.78275,2.9796977000000004,161.21046,-16.382004000000002,28.318222,0.0,1.6755806,-2.4639456,-63.927677,0.01542041809278998,2.5765597779874874e-16
2020-01-01 23:00:00,10.0,1008.2627,289.1167,0.566231575012207,326.6767,3.0556908,167.9741,-16.381982999999998,28.3182,6.766739999999999,1.6786827000000002,-2.5532863,-63.93135,0.012268701054941078,2.5776157839126697e-16
2020-01-01 23:00:00,11.0,1007.6125,289.0590200000001,0.5672600936889649,327.6127,3.1188326,174.88065,-16.381939000000006,28.318178000000003,13.897229999999979,1.6705701000000002,-2.6336880000000003,-63.935047,0.011492467356883656,2.57780601731366e-16
2020-01-01 23:00:00,12.0,1006.9599,289.01175,0.5661015701293945,328.5718,3.168529,180.74046,-16.381878,28.31815,20.085499999999996,1.652164,-2.7036884,-63.93876,0.012772549657716587,2.5783410547472855e-16
2020-01-01 23:00:00,13.0,1006.3078,289.0134,0.5617769241333008,329.54138,3.2052395,184.41116,-16.381819,28.318108,24.852300000000014,1.6247864,-2.7629023,-63.942455,0.013919903250040588,2.5787273140642277e-16
2020-01-01 23:00:00,14.0,1005.65753,289.0156,0.5555780792236328,330.526,3.2300558,189.81094,-16.381783,28.318054,29.10508999999999,1.5892792,-2.812019,-63.94615600000001,0.013711307849857695,2.5800089216479697e-16
2020-01-01 23:00:00,15.0,1005.00793,289.0283,0.5490458297729492,331.5413,3.2438700000000003,195.64615,-16.381773000000006,28.318,33.543589999999995,1.5457863,-2.8518832,-63.949814,0.012536821975264132,2.5800208986438334e-16
2020-01-01 23:00:00,16.0,1004.3589,289.03638,0.5448762512207032,332.5988,3.2469244,200.69139,-16.381784,28.317965,38.622179999999986,1.4942945,-2.882638,-63.95346,0.011478320157898837,2.5802749551748845e-16
2020-01-01 23:00:00,17.0,1003.7117,289.0105,0.5443360519409179,333.6964,3.2392905,206.49403,-16.3818,28.31795,44.19843999999998,1.4354182,-2.90389,-63.9571,0.011144978056628644,2.585585578526345e-16
2020-01-01 23:00:00,18.0,1003.0722,288.96848,0.5450802612304687,334.82037,3.221618,212.49753,-16.381795999999998,28.317951,50.10285999999999,1.3706614,-2.9154947,-63.96076,0.011725782852815043,2.602351288327024e-16
2020-01-01 23:00:00,19.0,1002.44617,288.92148,0.5443914031982422,335.95682,3.1953685000000003,218.75269,-16.381767,28.317947,55.684800000000024,1.3018738,-2.9181337000000003,-63.964443,0.013191448599780508,2.617498340522614e-16
2020-01-01 23:00:00,20.0,1001.83673,288.8995,0.5419429016113282,337.10156,3.162339,224.46118,-16.381729999999994,28.317919,60.79288,1.2304626,-2.913134,-63.968124,0.01497570088243254,2.6194239257026343e-16
2020-01-01 23:00:00,21.0,1001.24426,288.88205,0.5401008987426758,338.26065,3.12399,228.43405,-16.381708,28.317863,65.46869999999998,1.1570778999999998,-2.9018073,-63.971798,0.016583573912133786,2.6198256853879437e-16
2020-01-01 23:00:00,22.0,1000.66705,288.8627600000001,0.5393360137939454,339.4424,3.0810862,232.0691,-16.381712,28.317802,69.92884999999998,1.081919,-2.8848817,-63.97545600000001,0.01740662378788919,2.6211072454136135e-16
2020-01-01 23:00:00,23.0,1000.09863,288.83298,0.5391205215454101,340.64755,3.0339139,236.66277,-16.381739000000003,28.31776,74.47060000000008,1.0053736,-2.8624914,-63.979088,0.01754058116412962,2.6213147654489377e-16
2020-01-01 23:00:00,24.0,999.5317,288.80243,0.5391467666625976,341.86383,2.982825,242.42899,-16.381767,28.317747,79.13355999999996,0.92848295,-2.8346367000000003,-63.982708,0.017839251545467172,2.6214509301884883e-16
2020-01-01 23:00:00,25.0,998.9621,288.767,0.5394533157348633,343.07043,2.928681,246.71223,-16.381775,28.317757,83.67887999999996,0.8528201999999999,-2.8017619,-63.98636,0.01760346083910701,2.621529094818445e-16
2020-01-01 23:00:00,26.0,998.3856,288.7307,0.5406510543823242,344.24948,2.8729153,251.11494,-16.381757999999998,28.317768,88.47223999999997,0.77984977,-2.7650454,-63.990025,0.016137065618755494,2.6222694935484527e-16
2020-01-01 23:00:00,27.0,997.80145,288.68936,0.5429318237304688,345.39648,2.8171935,256.81458,-16.381723,28.317762,93.73047999999997,0.71029603,-2.7261803,-63.99371,0.014821058430996032,2.623391122531292e-16
2020-01-01 23:00:00,28.0,997.20703,288.63187,0.5452425765991211,346.51968,2.762763,261.8468,-16.381691,28.317728,99.05620000000008,0.64403105,-2.686649,-63.997387,0.014533739996134169,2.6239802442617523e-16
2020-01-01 23:00:00,29.0,996.6028,288.579,0.5465612030029297,347.63068,2.7100117000000004,266.07855,-16.38168,28.31767,104.18812999999997,0.58051825,-2.6471045,-64.00106,0.014248534592870838,2.6240010134469794e-16
2020-01-01 23:00:00,30.0,995.99,288.5464,0.5473417282104492,348.73242,2.6586263,271.83423,-16.381698999999998,28.317616,109.42292999999998,0.51947176,-2.6073823,-64.0047,0.013602211540339013,2.624264797298958e-16
2020-01-01 23:00:00,31.0,995.3703,288.50662,0.5484598922729492,349.814,2.608187,277.9532,-16.381729999999994,28.317583000000006,114.75208,0.4612427,-2.5670787999999995,-64.00833,0.013315911063051062,2.6244341578294623e-16
2020-01-01 23:00:00,32.0,994.74615,288.45148,0.5495220947265625,350.85593,2.5587347,282.4909,-16.381748,28.31758,119.86263,0.40662783,-2.526218,-64.01196,0.013160842400089221,2.624728492298915e-16
2020-01-01 23:00:00,33.0,994.11926,288.4023,0.5505397415161133,351.8439,2.5108285,288.44928,-16.381737,28.317589,124.85704000000001,0.35621276,-2.485432,-64.015625,0.0124289991483852,2.6254663467500593e-16
2020-01-01 23:00:00,34.0,993.4929,288.35638,0.5519661712646484,352.77704,2.4651845000000003,292.75504,-16.3817,28.317587,130.00321999999997,0.30994958,-2.4456217,-64.01931,0.011183981879678487,2.625659779311565e-16
2020-01-01 23:00:00,35.0,992.8701,288.3042,0.5536691665649415,353.6707,2.4222105,299.86755,-16.381664,28.317558,135.49272,0.26703152,-2.4074461,-64.022995,0.010142962510143093,2.6113402558762577e-16
2020-01-01 23:00:00,36.0,992.252,288.24503,0.5551716232299805,354.54608,2.3817384,304.4138200000001,-16.381653,28.317514000000006,141.05713999999998,0.22637326,-2.3709562,-64.02666500000001,0.009810510014418405,2.579104823059758e-16
2020-01-01 23:00:00,37.0,991.64044,288.19193,0.5563019943237305,355.4172,2.3432310000000003,309.19376,-16.381674,28.317478,146.42870000000008,0.18722315,-2.3357394,-64.0303,0.009942820025679457,2.5671815719386083e-16
2020-01-01 23:00:00,38.0,991.0362,288.1464,0.5578868865966797,356.28436,2.306165,314.8743,-16.381704,28.317463,151.50127999999998,0.14945005,-2.3013172,-64.03392,0.009914364509263095,2.4109300893187296e-16
2020-01-01 23:00:00,39.0,990.4393,288.0995200000001,0.5596072387695312,357.13797,2.2702043,320.1604,-16.381718,28.317465,156.58104,0.113353364,-2.2673726000000003,-64.03757,0.00950542667783134,1.9979877112611024e-16
2020-01-01 23:00:00,40.0,989.8473,288.0466600000001,0.5609081649780273,357.9643,2.2351923,324.9949,-16.381702,28.317461,161.74233,0.07939895,-2.2337816000000004,-64.04123,0.00905045099529787,1.4925376357897079e-16
2020-01-01 23:00:00,41.0,989.2592,288.00134,0.5618544769287109,358.76605,2.2011547,329.19638,-16.381674,28.317436,166.94953999999998,0.047401175,-2.2006443,-64.04491,0.008794650379443065,9.92783102797393e-17
2020-01-01 23:00:00,42.0,988.6725,287.96082,0.5625059127807618,359.56174,2.1681328,334.08414,-16.381655,28.317390000000003,172.07780999999997,0.016584724,-2.1680694,-64.04858399999999,0.008547237079605058,7.727298270194471e-17
2020-01-01 23:00:00,43.0,988.08594,287.9277,0.5634471130371094,0.36418492,2.1360312,340.0694,-16.38166,28.317347,177.35457999999997,-0.013577005,-2.135988,-64.05223000000001,0.008373098713926679,7.257339048717373e-17
2020-01-01 23:00:00,44.0,987.4992,287.8858,0.5645951843261718,1.1677673000000002,2.1045256,344.72144,-16.381678,28.317322,182.51138,-0.042890176,-2.1040885,-64.05587,0.008428852373453142,7.146192580176068e-17
2020-01-01 23:00:00,45.0,986.91284,287.83774,0.5658935165405273,1.9525249,2.0733783,350.4837,-16.381683,28.31732,187.51212999999998,-0.07064289,-2.0721745,-64.059525,0.008434196795350853,6.800838324982532e-17
2020-01-01 23:00:00,46.0,986.32623,287.79343,0.5670439910888672,2.6997044,2.0427501,354.68954,-16.381676000000002,28.317322,192.35169999999997,-0.09621618,-2.0404828,-64.06318,0.008278394674428929,5.502798985015214e-17
2020-01-01 23:00:00,47.0,985.7387,287.75116,0.5680492401123047,3.3960512,2.0130966,359.28146,-16.381662,28.31731,197.08376,-0.11925095,-2.0095613,-64.06685,0.0077826254017197265,3.88826464996814e-17
